379,258,65
380,250,63
381,252,64
382,255,66
383,253,65
384,250,66
385,253,67
386,250,68
387,251,68
388,253,68
389,254,67
390,254,67
391,244,65
392,240,64
393,238,63
394,236,64
395,239,65
396,237,66
397,237,66
398,233,65
399,238,68
400,242,70
401,239,69
402,241,70
403,243,71
404,241,71
405,243,71
406,237,70
407,243,72
408,240,72
409,242,72
410,243,73
411,245,73
412,242,73
413,244,73
414,242,73
415,243,73
416,245,74
417,241,73
418,245,74
419,247,75
420,243,74
421,238,73
422,238,72
423,232,70
424,237,73
425,239,73
426,240,75
427,237,74
428,245,77
429,241,76
430,242,78
431,246,78
432,250,79
433,247,78
434,246,78
435,247,78
436,246,78
437,241,77
438,249,79
439,247,79
440,250,79
441,245,78
442,242,77
443,248,79
444,250,80
445,248,80
446,249,79
447,251,81
448,246,79
449,247,79
450,251,80
451,247,79
452,247,79
453,247,79
454,246,79
455,251,81
456,250,80
457,249,80
458,250,81
459,253,81
460,250,80
461,250,80
462,253,82
463,250,81
464,253,82
465,256,83
466,250,82
467,256,83
468,251,82
469,241,80
470,239,79
471,234,80
472,219,78
473,230,82
474,215,80
475,218,80
476,211,78
477,209,78
478,210,78
479,217,81
480,224,83
481,227,87
482,237,89
483,228,87
484,240,91
485,222,87
486,235,90
487,231,88
488,235,90
489,227,90
490,223,88
491,241,93
492,235,92
493,232,92
494,231,92
495,228,91
496,222,87
497,173,75
498,157,75
499,170,91
500,162,96
501,162,101
502,166,105
503,165,101
504,142,83
506,147,83
507,149,84
508,150,84
510,153,87
511,151,87
512,153,87
515,153,89
516,154,91
517,154,89
518,156,77
519,684,357
520,258,140
521,684,356
523,224,115
524,684,357
526,233,101
527,253,108
528,256,107
529,264,104
530,277,112
531,289,118
532,299,116
533,308,112
534,316,114
535,321,115
536,320,106
537,332,112
538,341,114
539,361,132
540,372,138
541,381,142
542,388,146
543,395,148
544,364,137
545,371,143
546,366,144
547,369,148
548,363,150
549,378,156
550,375,160
551,385,166
552,391,170
553,404,175
554,414,179
555,439,184
556,434,183
557,432,184
558,435,191
559,446,196
560,464,202
561,479,207
562,477,209
563,487,212
564,485,216
565,494,222
566,504,228
567,516,233
568,526,236
569,538,243
570,541,247
571,547,253
572,565,260
573,569,260
574,589,268
575,593,271
576,597,278
577,607,281
578,654,286
579,625,282
580,655,292
581,655,299
582,658,306
583,701,319
584,743,330
585,752,337
586,755,345
587,770,354
588,769,361
589,785,369
590,794,376
591,803,378
592,809,381
593,817,390
594,822,396
595,833,403
596,843,411
597,847,419
598,854,427
599,865,433
600,874,437
601,871,444
602,877,449
603,875,455
604,878,461
605,886,464
606,889,470
607,888,477
608,902,477
609,897,481
610,898,483
611,899,487
612,902,490
613,901,496
614,912,496
615,907,504
616,909,507
617,912,510
618,910,516
619,921,514
620,920,519
621,935,512
622,914,528
623,913,533
624,908,541
625,921,533
626,903,544
627,921,536
628,920,535
629,907,544
630,906,548
631,899,554
632,902,551
633,896,556
634,895,556
635,890,559
636,888,559
637,874,569
638,879,562
639,868,568
640,869,564
641,865,567
642,861,568
643,859,567
644,858,563
645,851,564
646,845,564
647,848,557
648,839,561
649,836,560
650,832,560
651,823,563
652,821,562
653,811,565
654,802,567
655,795,568
656,787,568
657,783,568
658,777,568
659,772,567
660,765,566
661,761,564
662,754,563
663,753,560
664,746,560
665,741,558
666,734,558
667,729,557
668,724,555
669,719,554
670,713,551
671,708,548
672,702,545
673,700,540
674,696,534
675,689,529
676,686,522
677,682,517
678,678,512
679,675,507
680,668,504
681,661,501
682,653,501
683,646,498
684,637,496
685,627,493
686,613,493
687,600,490
688,585,491
689,574,490
690,565,488
691,559,485
692,555,480
693,549,479
694,547,471
695,539,470
696,535,466
697,531,468
698,527,463
699,522,460
703,560,511
704,570,525
705,507,476
706,541,509
707,515,491
708,518,498
709,534,513
710,503,481
711,511,490
712,514,492
713,509,486
714,501,482
715,501,483
716,501,483
717,487,475
718,483,475
719,483,476
720,472,473
721,471,474
722,465,472
723,467,475
724,462,474
725,458,474
726,453,473
727,447,472
728,443,471
729,436,470
730,431,471
731,421,468
732,417,468
733,407,466
734,403,467
735,396,466
736,390,465
737,384,466
738,376,465
739,371,464
740,367,465
741,362,466
742,359,467
743,352,467
744,347,467
745,345,466
746,336,468
747,328,467
748,326,468
749,321,467
750,315,467
751,311,465
752,314,466
753,314,467
754,313,470
755,305,470
756,303,472
757,295,471
758,285,470
759,281,470
760,266,464
761,261,464
762,257,464
763,252,463
764,245,461
765,242,461
766,237,460
767,227,458
768,217,456
769,215,457
770,205,455
771,200,455
772,193,453
773,188,451
774,187,450
775,183,448
776,181,447
777,177,447
778,178,452
779,178,456
780,175,459
781,161,453
782,157,456
783,148,453
784,140,450
785,135,447
786,132,448
787,126,444
788,121,439
789,118,436
790,112,431
791,114,434
792,109,429
793,107,428
794,102,426
795,99,428
796,94,428
797,93,424
798,85,421
799,90,418
800,90,413
801,88,409
802,83,406
803,83,403
804,74,397
805,85,392
806,72,390
807,72,383
808,71,379
809,69,376
810,73,372
811,71,369
812,67,361
813,67,358
814,67,354
815,67,351
816,67,347
817,66,344
818,66,342
819,65,338
820,66,333
821,66,330
822,67,324
823,67,321
824,68,316
825,68,313
826,66,315
827,69,308
828,70,302
829,68,303
830,68,298
831,66,299
832,70,290
833,55,321
834,52,322
835,71,281
836,176,284
837,562,338
838,56,311
839,69,317
840,69,314
841,70,313
842,71,306
843,72,298
844,74,298
845,75,300
849,83,279
851,82,269
856,78,256
870,88,222
871,117,226
873,68,210
874,84,143
875,87,142
876,95,139
877,88,139
878,103,139
879,99,138
880,96,136
881,116,138
882,107,135
883,121,137
884,117,132
885,139,140
886,141,138
887,135,132
888,149,138
889,154,138
890,152,136
891,154,136
892,162,137
893,163,137
894,161,135
895,170,136
896,188,140
897,186,138
898,195,142
899,212,145
900,222,147
901,225,147
902,231,149
903,242,152
904,245,152
905,249,153
906,255,155
907,259,156
908,262,157
909,262,156
910,265,156
911,267,156
912,267,157
913,271,157
914,270,156
915,273,158
916,277,160
917,279,160
918,277,158
919,279,160
920,286,163
921,286,161
922,282,159
923,285,160
924,285,160
925,285,160
926,289,161
927,291,161
928,293,163
929,296,164
930,299,165
931,300,164
932,302,165
933,303,166
934,306,167
935,307,167
936,307,167
937,306,165
938,312,168
939,315,170
940,316,170
941,313,167
942,320,171
943,326,174
944,328,174
945,336,178
946,334,176
947,340,179
948,344,181
949,349,182
950,351,183
951,356,185
952,358,186
953,362,188
954,369,191
955,370,191
956,376,194
957,379,194
958,380,195
959,387,198
960,390,199
961,393,200
962,397,202
963,401,203
964,408,206
965,409,206
966,413,207
967,415,207
968,418,208
969,419,207
970,425,210
971,426,209
972,429,211
973,432,211
974,435,212
975,437,213
976,437,212
977,442,215
978,443,213
979,441,211
980,441,210
981,444,212
982,447,211
983,453,214
984,461,217
985,469,220
986,475,220
987,480,221
988,487,223
989,490,224
990,495,225
991,497,226
992,509,228
993,513,229
994,523,229
995,530,229
996,544,231
997,539,228
998,544,230
999,556,231
1000,584,233
1001,599,230
1002,601,227
1003,614,226
1004,623,224
1005,632,221
1006,643,220
1007,659,217
1008,662,215
1009,671,211
1010,684,207
1011,693,206
1012,706,203
1013,712,203
1014,727,199
1015,744,194
1016,755,193
1017,773,187
1018,778,187
1019,787,185
1020,795,185
1021,806,181
1022,812,182
1023,821,178
1024,828,176
1025,834,175
1026,844,171
1027,844,173
1028,855,168
1029,859,167
1030,866,166
1031,867,168
1032,874,166
1033,882,161
1034,890,157
1035,883,166
1036,893,155
1037,885,159
1038,889,152
1039,888,147
1040,897,138
1041,891,139
1042,895,135
1043,898,133
1044,895,133
1045,896,132
1046,896,132
1047,901,129
1048,897,132
1049,902,131
1050,903,128
1051,899,131
1052,902,127
1053,907,124
1054,907,123
1055,910,121
1056,911,120
1057,914,119
1058,914,119
1059,914,119
1060,919,117
1061,914,118
1062,916,118
1063,918,118
1064,917,119
1065,921,118
1066,921,118
1067,928,115
1068,920,117
1069,937,112
1070,930,114
1071,932,114
1072,936,112
1073,938,114
1074,938,114
1075,937,113
1076,955,112
1077,964,109
1078,960,111
1079,962,110
1080,965,112
1081,967,113
1082,966,114
1083,968,114
1084,969,114
1085,972,114
1086,973,113
1087,976,112
1088,979,111
1089,981,110
1090,982,109
1091,984,108
1092,988,107
1093,987,107
1094,989,106
1095,990,106
1096,993,105
1097,994,104
1098,993,105
1099,996,104
1100,999,102
1101,995,104
1102,1001,101
1103,1001,101
1104,1000,101
1105,1002,101
1106,1003,100
1107,1004,100
1108,1003,100
1109,1005,99
1110,1004,100
1111,1006,99
1112,1009,98
1113,1005,99
1114,1008,98
1115,1009,98
1116,1009,98
1117,1009,98
1118,1010,98
1119,1011,98
1120,1010,98
1121,1013,97
1122,1012,98
1123,1013,97
1124,1013,97
1125,1012,98
1126,1018,95
1127,1017,96
1128,1015,97
1129,1017,96
1130,1017,96
1131,1017,96
1132,1017,96
1133,1019,96
1134,1018,96
1135,1019,96
1136,1019,97
1137,1020,96
1138,1022,96
1139,1019,97
1140,1022,96
1141,1021,97
1142,1022,96
1143,1020,98
1144,1023,97
1145,1021,99
1146,1022,98
1147,1025,97
1148,1019,102
1149,1024,98
1150,1023,100
1151,1024,99
1152,1024,100
1153,1025,100
1154,1025,99
1155,1026,99
1156,1025,101
1157,1026,101
1158,1027,100
1159,1027,101
1160,1026,102
1161,1028,101
1162,1025,103
1163,1028,102
1164,1028,103
1165,1027,103
1166,1030,102
1167,1028,103
1168,1030,103
1169,1031,102
1170,1027,107
1171,1031,103
1172,1029,105
1173,1032,104
1174,1032,104
1175,1032,104
1176,1030,105
1177,1030,107
1178,1033,104
1179,1032,106
1180,1033,105
1181,1032,106
1182,1032,107
1183,1030,109
1184,1035,106
1185,1033,108
1186,1034,108
1187,1032,112
1188,1038,110
1189,1040,112
1190,1039,116
1191,1042,115
1192,1041,119
1193,1046,114
1194,1040,124
1195,1042,122
1196,1050,117
1197,1044,124
1198,1049,121
1199,1056,115
1200,1050,118
1201,1055,118
1202,1054,117
1203,1059,115
1204,1056,116
1205,1057,116
1206,1054,117
1207,1058,114
1208,1067,112
1209,1067,107
1210,1061,115
1211,1066,110
1212,1063,115
1213,1065,111
1214,1069,109
1215,1067,108
1216,1064,112
1217,1073,108
1218,1069,112
1219,1075,106
1220,1076,104
1221,1080,102
1222,1092,97
1223,1097,100
1224,1102,95
1225,1098,97
1230,684,359
1231,684,359
1236,684,359
1252,1025,162
1253,1020,162
1254,1016,164
1255,1011,164
1256,1008,166
1257,1003,166
1258,998,166
1259,997,162
1260,992,166
1261,994,160
1262,997,149
1263,989,158
1264,1002,143
1265,993,150
1266,997,144
1267,993,141
1268,989,141
1269,987,141
1270,986,139
1271,983,137
1272,983,134
1273,994,121
1274,978,135
1275,982,126
1276,975,132
1277,992,110
1278,972,133
1279,982,116
1280,973,128
1281,993,108
1282,1001,101
1283,990,111
1284,990,108
1285,993,106
1286,978,115
1287,967,120
1288,959,121
1289,951,121
1290,943,123
1291,938,124
1292,935,124
1293,929,124
1294,922,126
1295,923,124
1296,920,122
1297,910,127
1298,908,129
1299,902,131
1300,893,134
1301,900,132
1302,897,128
1303,894,130
1304,909,120
1305,896,125
1306,900,122
1307,896,123
1308,894,117
1309,891,123
1310,894,118
1311,880,125
1312,891,114
1313,888,116
1314,868,124
1315,875,117
1316,879,116
1317,865,122
1318,870,115
1319,874,116
1320,853,123
1321,864,117
1322,849,122
1323,856,119
1324,849,121
1325,848,124
1326,845,122
1327,845,124
1328,832,122
1329,830,121
1330,817,124
1331,814,124
1332,821,121
1333,820,120
1334,817,123
1335,822,122
1336,820,123
1337,826,117
1338,819,119
1339,816,121
1340,815,120
1341,812,121
1342,806,123
1343,812,120
1344,812,122
1345,795,125
1346,804,123
1347,800,123
1348,794,126
1349,795,127
1350,778,130
1351,791,127
1352,767,133
1353,772,132
1354,776,131
1355,755,137
1356,768,134
1357,758,137
1358,760,136
1359,764,135
1360,755,138
1361,755,138
1362,760,137
1363,758,137
1364,756,138
1365,754,138
1366,755,138
1367,750,140
1368,750,140
1369,747,141
1370,748,141
1371,742,144
1372,740,146
1373,740,147
1374,741,147
1375,735,150
1376,729,151
1377,737,149
1378,716,156
1379,726,152
1380,714,156
1381,678,172
1382,680,170
1383,677,174
1384,677,176
1385,679,176
1386,677,179
1387,680,182
1388,676,181
1389,679,187
1390,682,186
1391,678,185
1392,701,189
1393,693,188
1394,680,189
1395,685,194
1396,673,195
1397,668,194
1398,666,198
1399,663,198
1400,660,199
1401,659,201
1402,652,201
1403,651,204
1404,655,205
1405,651,204
1406,647,205
1407,649,208
1408,644,208
1409,642,208
1410,640,210
1411,641,210
1412,635,210
1413,628,214
1414,625,212
1415,621,213
1416,619,213
1417,616,212
1418,609,213
1419,602,214
1420,604,215
1421,610,217
1422,610,217
1423,624,220
1424,611,218
1425,617,219
1426,619,218
1427,616,217
1428,606,216
1429,619,216
1430,602,214
1431,595,215
1432,593,214
1433,590,215
1434,595,216
1435,571,217
1436,577,216
1437,599,217
1438,568,218
1439,589,217
1440,579,218
1441,562,220
1442,577,219
1443,581,220
1444,555,221
1445,557,221
1446,567,221
1447,564,223
1448,544,223
1449,560,225
1450,560,226
1451,531,226
1452,553,227
1453,533,228
1454,521,227
1455,512,225
1456,501,225
1457,486,222
1458,484,221
1459,498,221
1460,495,223
1461,488,224
1462,493,222
1463,492,222
1464,486,223
1465,481,223
1466,472,224
1467,470,225
1468,474,224
1469,462,228
1470,458,228
1471,461,227
1472,456,229
1473,450,230
1474,448,230
1475,443,231
1476,442,231
1477,440,232
1478,435,233
1479,431,233
1480,432,234
1481,425,236
1482,423,236
1483,421,237
1484,419,238
1485,414,239
1486,414,238
1487,410,239
1488,407,239
1489,409,239
1490,406,239
1491,404,238
1492,397,239
1493,396,239
1494,395,238
1495,393,239
1496,390,239
1497,382,239
1498,386,239
1499,382,239
1500,380,240
1501,388,240
1502,376,242
1503,379,241
1504,378,241
1505,376,242
1506,387,242
1507,374,244
1508,377,244
1509,373,244
1510,371,248
1511,369,249
1512,371,248
1513,369,250
1514,368,250
1515,366,252
1516,363,254
1517,359,254
1518,359,256
1519,358,256
1520,354,257
1521,353,258
1522,352,258
1523,354,260
1524,349,261
1525,346,263
1526,348,262
1527,348,266
1528,346,266
1529,344,267
1530,343,269
1531,342,270
1532,345,270
1533,340,272
1534,339,272
1535,338,276
1536,338,278
1537,328,277
1538,325,278
1539,322,275
1540,327,278
1541,326,275
1542,319,275
1543,318,275
1544,315,275
1545,313,274
1546,309,273
1547,308,274
1548,306,272
1549,304,273
1550,302,272
1551,302,274
1552,300,274
1553,298,276
1554,297,274
1555,295,275
1556,295,277
1557,292,276
1558,289,275
1559,288,275
1560,290,278
1561,287,278
1562,286,279
1563,286,280
1564,284,280
1565,284,280
1566,284,282
1567,284,284
1568,283,283
1569,282,284
1570,281,285
1571,282,287
1572,279,287
1573,279,289
1574,279,291
1575,278,289
1576,276,290
1577,278,290
1578,277,291
1579,277,297
1580,274,298
1581,275,297
1582,274,296
1583,273,300
1584,275,296
1585,272,301
1586,272,303
1587,270,303
1588,269,303
1589,271,304
1590,270,305
1591,271,306
1592,269,307
1593,270,309
1594,269,312
1595,269,311
1596,272,314
1597,270,315
1598,269,313
1599,268,318
1600,268,320
1601,269,319
1602,268,320
1603,267,323
1604,268,326
1605,272,326
1606,271,328
1607,269,330
1608,269,330
1609,270,332
1610,266,338
1611,267,337
1612,268,339
1613,267,337
1614,267,343
1615,266,341
1616,269,342
1617,267,345
1618,268,347
1619,269,346
1620,269,348
1621,271,348
1622,270,350
1623,267,352
1624,268,352
1625,268,354
1626,268,357
1627,267,358
1628,268,359
1629,269,362
1630,272,363
1631,269,362
1632,269,367
1633,268,366
1634,265,369
1635,266,370
1636,266,373
1637,266,375
1638,268,379
1639,270,379
1640,272,381
1641,275,381
1642,272,384
1643,273,386
1644,275,384
1645,274,386
1646,280,387
1647,278,390
1648,278,392
1649,276,395
1650,276,396
1651,281,397
1652,276,398
1653,278,400
1654,278,405
1655,277,405
1656,277,407
1657,269,407
1658,274,409
1659,269,411
1660,272,413
1661,270,415
1662,270,416
1663,276,417
1664,264,419
1665,268,421
1666,270,423
1667,271,426
1668,264,426
1669,267,429
1670,263,430
1671,263,432
1672,268,433
1673,263,434
1674,262,435
1675,261,438
1676,254,439
1677,254,441
1678,269,446
1679,260,444
1680,254,448
1681,263,449
1682,249,451
1683,249,448
1684,229,442
1685,226,442
1686,226,441
1687,228,440
1688,226,440
1689,219,441
1690,229,442
1691,229,443
1692,228,443
1693,236,446
1694,240,447
1695,240,444
1696,238,447
1697,242,448
1698,242,447
1699,241,447
1701,232,446
1702,229,448
1703,227,448
1704,211,447
1705,228,449
1706,235,456
1707,231,452
1708,216,450
1709,224,464
1710,224,462
1711,229,458
1712,222,460
1713,227,464
1714,183,452
1715,216,460
1716,200,480
1717,187,481
1718,203,464
1719,215,464
1720,178,458
1721,222,466
1722,216,467
1723,218,470
1724,214,469
1725,215,472
1727,174,466
1728,213,488
1729,178,489
1730,210,488
1731,205,480
1732,202,476
1733,204,481
1734,202,484
1735,168,487
1736,120,500
1737,97,504
1738,92,505
1739,95,504
1740,90,506
1741,91,505
1742,87,506
1743,87,506
1744,83,507
1745,83,507
1746,82,507
1747,84,506
1748,82,507
1749,72,511
1750,75,510
1751,73,511
1752,74,510
1753,70,512
1754,69,513
1755,70,512
1756,69,512
1757,66,515
1758,63,516
1759,64,515
1760,65,516
1761,64,516
1762,63,516
1763,60,519
1764,63,517
1765,57,521
1766,58,521
1767,58,521
1768,54,524
1769,56,523
1770,53,526
1771,55,526
1772,54,526
1773,54,527
1774,53,529
1775,51,529
1776,51,530
1777,54,530
1778,50,532
1779,51,532
1780,49,534
1781,48,536
1782,46,538
1783,52,535
1784,42,541
1785,46,541
1786,46,541
1787,47,541
